Grade Distribution for Fall 2012 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2012-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,24,001,Freshman Seminar,Jeffrey Bokor,25054,,,,,,,,,,,,,,14,,3,,,17
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,40,001,Int Micro Circuits,Michel Maharbiz,25057,,11,25,22,24,16,11,9,7,1,1,,2,1,,1,,,131
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,42,001,Intro Digit Elec,Vivek Subramanian,25099,8,9,9,42,3,31,16,3,4,,6,,7,3,,4,,1,146
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,98,001,Directed Group Stdy,Ali Niknejad; Jeffrey Lievense,25144,,,,,,,,,,,,,,19,,,,1,20
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,100,001,Elec Tech For Eng,Vivek Subramanian,25147,,13,18,20,19,16,10,3,5,,1,,2,1,,,,,108
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,105,001,Micro Dev & Cir,Bernhard Boser,25195,7,5,8,7,11,6,6,4,1,1,,,1,,,,,1,58
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,120,001,Signals And Systems,Murat Arcak,25219,3,12,8,9,7,10,2,4,,1,,,4,,,,,,60
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,122,001,Intro Comm Netwks,Scott Shenker,25237,14,65,45,48,72,17,18,31,3,,1,,,3,,1,,4,322
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,123,001,Digit Sig Process,Shimon Lustig,25258,1,11,4,2,2,1,,1,2,,,,1,,,,,,25
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,C125,001,Intro To Robotics,Ruzena Bajcsy,25264,1,6,1,3,,,,,,,,,,,,,,,11
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,126,001,Prob & Random Proc,Anant Sahai,25276,1,11,5,2,4,2,1,3,1,,,,,,,,,,30
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,127A,001,Optimization Models,Laurent El Ghaoui,25285,6,3,6,3,2,2,,,,,3,,1,1,,,1,,28
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,C128,001,Feedback Cntrl Sys,George Anwar,25291,1,6,2,3,3,1,2,1,1,,,,,2,,,,,22
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,130,001,Ic Devices,Sayeef Salahuddin,25303,2,2,5,4,4,1,3,3,,,,,2,1,,,,1,28
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,137A,001,Elec Power Systems,Seth Sanders,26032,,7,4,1,8,2,,2,,,,,,,,,,1,25
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,140,001,Lin Integ Circ,Seth Sanders,25312,,11,,4,,1,1,,1,,,,1,,,,,,19
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,141,001,Intro Dig Inte Cir,Elad Alon,25327,3,10,,1,4,3,2,,1,,,,,3,,,,,27
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,142,001,Integ Circ For Comm,Ali Niknejad,25342,1,3,,,2,3,,,1,,,,,,,,,,10
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,143,001,Microfab Tech,Ali Javey,25354,,7,10,12,10,6,4,3,2,,,,,,,1,,,55
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,C149,001,Intro Embedded Sys,Edward Lee; Sanjit Seshia,25395,,3,3,2,1,2,1,,,,,,,,,,,,12
2012 Fall,Electrical Eng & Comp Sci,EL ENG,Electrical Engineering,198,001,Directed Group Stdy,Ali Niknejad; Jeffrey Lievense,25422,,,,,,,,,,,,,,14,,,,2,16
2012 Fall,Energy & Resources Group,"ENE,RES",Energy and Resources,C100,001,"Energy, Society",Daniel Kammen,27365,1,28,24,9,6,4,1,2,1,,,,,31,2,4,,1,114
2012 Fall,Energy & Resources Group,"ENE,RES",Energy and Resources,101,001,Ecology And Society,John Harte,27392,1,10,7,3,7,,,2,,,,,2,2,,3,,,37
2012 Fall,Engineering Science,ENGIN,Engineering,7,001,Intr Computer Prog,Roberto Horowitz,27603,2,15,13,33,24,23,22,17,5,5,2,1,5,10,,5,,,182
2012 Fall,Engineering Science,ENGIN,Engineering,7,002,Intr Computer Prog,Michael Frenklach,27606,3,17,22,42,21,25,27,9,9,3,1,3,5,3,,4,,1,195
2012 Fall,Engineering Science,ENGIN,Engineering,10,001,Engin Design & Anal,Albert Pisano,27651,6,13,31,33,16,5,,,,,,,,,,,,,104
2012 Fall,Engineering Science,ENGIN,Engineering,28,001,Basic Engr Des Grph,Dennis Lieu,27699,2,23,10,12,49,10,10,19,10,,1,,3,3,,,1,,153
2012 Fall,Engineering Science,ENGIN,Engineering,45,001,Prop Of Matls,Ronald Gronsky,27705,2,77,71,75,17,4,6,9,3,,,,7,2,,1,,,274
2012 Fall,Engineering Science,ENGIN,Engineering,92,001,Perspectin Engin,Fiona Doyle,27741,,,,,,,,,,,,,,74,,2,,,76
2012 Fall,Engineering Science,ENGIN,Engineering,93,001,Energy Eng Seminar,Tarek Zohdi,27743,,,,,,,,,,,,,,51,,1,,,52
2012 Fall,Engineering Science,ENGIN,Engineering,98,001,Directed Group Stdy,Ikhlaq Sidhu,27744,,,,,,,,,,,,,,9,,1,,,10
2012 Fall,Engineering Science,ENGIN,Engineering,98,003,Directed Group Stdy,Andreanna Tzortzis; Dennis Lieu,27750,,,,,,,,,,,,,,18,,1,,,19
2012 Fall,Engineering Science,ENGIN,Engineering,98,007,Directed Group Stdy,Christoffer John Gonzales; Dennis Lieu,27762,,,,,,,,,,,,,,19,,1,,,20
2012 Fall,Engineering Science,ENGIN,Engineering,98,012,Directed Group Stdy,Dennis Lieu; Julian Gonzalez,27776,,,,,,,,,,,,,,17,,1,,,18
2012 Fall,Engineering Science,ENGIN,Engineering,98,014,Directed Group Stdy,Dennis Lieu; Robert Tang-Kong,27948,,,,,,,,,,,,,,12,,3,,,15
2012 Fall,Engineering Science,ENGIN,Engineering,115,001,Eng Thermodynamics,Andreas Glaeser,27777,2,4,10,3,4,15,1,11,5,2,4,,3,,,,,,64
2012 Fall,Engineering Science,ENGIN,Engineering,117,001,Meth Engr Analysis,David Steigmann,27783,3,6,4,15,12,3,3,1,3,2,,,2,,,,,,54
2012 Fall,Engineering Science,ENGIN,Engineering,120,001,Prin Of Engr Econom,Ami Arbel,27786,1,46,11,18,13,7,4,1,,,,,,5,1,1,,,108
2012 Fall,Engineering Science,ENGIN,Engineering,128,001,Adv Engr Des Graph,Dennis Lieu,27795,1,4,4,3,8,6,,,1,,,,,1,,,,,28
2012 Fall,Engineering Science,ENGIN,Engineering,128,002,Adv Engr Des Graph,Dennis Lieu,27797,,13,2,7,7,2,,,,,,,,,,,,,31
2012 Fall,English,ENGLISH,English,R1A,001,Reading And Comp,David Landreth; Jessica Ling,27953,,2,4,4,7,,,,,,,,,,,,,,17
2012 Fall,English,ENGLISH,English,R1A,002,Reading And Comp,David Landreth; Ryan Perry,27956,,2,5,3,2,4,2,,1,,,,,,,,,,19
2012 Fall,English,ENGLISH,English,R1A,003,Reading And Comp,David Landreth; Michelle Ty,27959,,1,8,4,1,1,1,1,,,,,,,,,,,17
2012 Fall,English,ENGLISH,English,R1A,004,Reading And Comp,David Landreth; Serena Le,27962,,5,4,3,2,,,,1,,,,1,,,,,1,17
2012 Fall,English,ENGLISH,English,R1A,005,Reading And Comp,Charles Creasy; David Landreth,27965,,1,4,4,6,2,1,,,,,,,,,,,,18
2012 Fall,English,ENGLISH,English,R1A,006,Reading And Comp,Alexandra Dumont; David Landreth,27968,,,4,5,5,2,,,,,,,,,,,,,16
2012 Fall,English,ENGLISH,English,R1A,007,Reading And Comp,David Landreth; Leila Mansouri,27971,,2,3,4,4,2,,1,,,,,1,,,,,,17
2012 Fall,English,ENGLISH,English,R1A,008,Reading And Comp,David Landreth; Megan O'Connor,27974,,1,4,5,2,3,,,,,,,,,,,,,15
2012 Fall,English,ENGLISH,English,R1A,009,Reading And Comp,David Landreth; Richard Lee,27977,,3,4,5,3,,,,,,,,,1,,,,,16
2012 Fall,English,ENGLISH,English,R1A,010,Reading And Comp,David Landreth; Nicholas Junkerman,27980,,3,3,7,2,,,,,,,,,,,,,,15
2012 Fall,English,ENGLISH,English,R1A,011,Reading And Comp,David Landreth; Rasheed Tazudeen,27983,,7,4,5,2,1,1,,,,,,,,,,,,20
2012 Fall,English,ENGLISH,English,R1A,012,Reading And Comp,Christopher Miller; David Landreth,27986,1,2,3,3,2,3,,,,,,,,,,,,,14
2012 Fall,English,ENGLISH,English,R1A,013,Reading And Comp,David Landreth; Sookyoung Lee,27989,2,4,3,5,2,,,,,,,,,,,,,,16
2012 Fall,English,ENGLISH,English,R1A,014,Reading And Comp,Kenneth Speirs,27992,,6,4,5,1,,,,,,,,1,,,,,,17
2012 Fall,English,ENGLISH,English,R1A,015,Reading And Comp,Benjamin Saltzman; David Landreth,27995,,2,3,3,4,3,1,,1,,,,,,,,,,17
2012 Fall,English,ENGLISH,English,R1A,016,Reading And Comp,David Landreth; Sunny Xiang,27998,,6,6,2,,2,,,,,,,,,,,,,16
2012 Fall,English,ENGLISH,English,R1A,017,Reading And Comp,David Landreth; Marcos Garcia,28001,,2,3,4,5,,,,,,,,,,,,,1,15
2012 Fall,English,ENGLISH,English,R1A,018,Reading And Comp,Bradford Taylor; David Landreth,28004,,2,2,1,6,3,1,1,,,,,,,,,,,16
2012 Fall,English,ENGLISH,English,R1A,019,Reading And Comp,David Landreth; Sarah Mangin,28007,,8,2,6,3,,,,,,,,,,,,,,19
2012 Fall,English,ENGLISH,English,R1A,020,Reading And Comp,David Landreth; Mark Bauer,28009,,4,3,6,2,,,,,,,,,,,,,,15
2012 Fall,English,ENGLISH,English,R1A,021,Reading And Comp,David Landreth; Lauren Naturale,27955,,7,3,4,2,,,,,,,,,,,,,,16
2012 Fall,English,ENGLISH,English,R1B,001,Reading And Comp,David Landreth; Jonathan Larner-Lewis,28010,,7,5,6,,,,,,,,,,1,,,,,19
2012 Fall,English,ENGLISH,English,R1B,002,Reading And Comp,David Landreth; Irene Yoon,28013,,3,7,4,1,1,,,,,,,1,,,,,,17
2012 Fall,English,ENGLISH,English,R1B,003,Reading And Comp,David Landreth; Maude Emerson,28016,,6,5,3,2,,,1,,,,,,,,,,,17
2012 Fall,English,ENGLISH,English,R1B,004,Reading And Comp,David Landreth; Samia Rahimtoola,28019,,2,4,6,3,,,,,,,,,,,,,,15
2012 Fall,English,ENGLISH,English,R1B,005,Reading And Comp,Chad Crosson; David Landreth,28022,,2,5,1,3,2,,1,1,,,,,,,,,,15
2012 Fall,English,ENGLISH,English,R1B,006,Reading And Comp,David Landreth; Wendy Xin,28025,,2,7,4,4,1,,,,,,,,,,,,,18
2012 Fall,English,ENGLISH,English,R1B,007,Reading And Comp,David Landreth; Jill Richards,28028,4,3,2,5,,2,1,,,1,,,,,,,,,18
2012 Fall,English,ENGLISH,English,R1B,008,Reading And Comp,David Landreth; Rebecca Gaydos,28031,,4,7,3,3,,,,,,,,,,,,,,17
2012 Fall,English,ENGLISH,English,R1B,009,Reading And Comp,Adrian Acu; David Landreth,28034,,2,6,7,1,2,,,,1,,,,,,,,,19
2012 Fall,English,ENGLISH,English,R1B,010,Reading And Comp,David Landreth; Jocelyn Rodal,28037,,3,5,2,3,1,,,,,,,1,,,,,,15
2012 Fall,English,ENGLISH,English,R1B,011,Reading And Comp,David Landreth; Margaret Kolb,28040,,1,8,6,,1,1,,,,,,,,,,,,17
2012 Fall,English,ENGLISH,English,R1B,012,Reading And Comp,David Landreth; Stephanie Moore,28043,1,8,3,3,3,,,,,,,,,,,,,1,19
2012 Fall,English,ENGLISH,English,R1B,013,Reading And Comp,David Landreth; Seulghee Lee,28044,1,2,3,7,3,,,,,,,,,,,,,,16
2012 Fall,English,ENGLISH,English,45A,001,Lit In English,David Landreth,28049,1,5,13,18,15,5,1,,1,,,,3,1,,,,1,64
2012 Fall,English,ENGLISH,English,45A,002,Lit In English,Steven Justice,28058,1,12,19,12,14,5,6,1,2,,,,,5,,1,,1,79
2012 Fall,English,ENGLISH,English,45B,001,Lit In English,Steven Goldsmith,28070,4,12,18,25,19,6,5,,2,,1,,,5,,,,1,98
2012 Fall,English,ENGLISH,English,45B,002,Lit In English,Kent Puckett,28082,,22,23,18,13,11,3,3,,,,,2,2,,1,,2,100
2012 Fall,English,ENGLISH,English,45C,001,Lit In English,Charles Altieri,28097,4,12,11,20,5,,2,2,1,,,,2,4,,1,,1,65
2012 Fall,English,ENGLISH,English,45C,002,Lit In English,Hertha Wong,28112,,7,19,12,25,15,7,3,3,,,,,2,,,,2,95
2012 Fall,English,ENGLISH,English,C77,001,Int Environ Studies,Garrison Sposito; Robert Hass,28124,,10,10,4,,1,,,,,1,,,1,,,,,27
2012 Fall,English,ENGLISH,English,98,017,Directed Group Stdy,Bryan Wagner,28196,,,,,,,,,,,,,,10,,4,,,14
2012 Fall,English,ENGLISH,English,98,019,Directed Group Stdy,Eric Falci,28201,,,,,,,,,,,,,,72,,1,,,73
2012 Fall,English,ENGLISH,English,104,001,Intro To Old Engl,Katherine O'Brien O'Keeffe,28220,5,12,1,4,2,2,,,,,,,1,7,,1,,,35
2012 Fall,English,ENGLISH,English,114A,001,English Drama,Joseph Ring,28225,,14,5,5,,,,,,,,,,,,1,,4,29
2012 Fall,English,ENGLISH,English,116,001,Bkgrds Of Eng Lit,Joseph Ring,28228,,11,5,5,2,,1,,,,,,,2,,,,,26
2012 Fall,English,ENGLISH,English,117A,001,Shakespeare,James Turner,28229,,1,6,14,12,2,,1,,,,,2,4,,2,,1,45
2012 Fall,English,ENGLISH,English,117S,001,Shakespeare,David Marno,28232,,7,28,37,18,7,1,,,,,,1,4,,,,1,104
2012 Fall,English,ENGLISH,English,122,001,Victorian Period,Justin Eichenlaub,28238,,17,12,10,4,6,1,,,,,,,3,,,,3,56
2012 Fall,English,ENGLISH,English,125E,001,Contemporary Novel,Carla Serpell,28244,,50,69,19,15,8,,1,2,,,,5,19,,1,,1,190
2012 Fall,English,ENGLISH,English,126,001,British Lit/1900-45,Catherine Flynn,28246,,6,10,12,9,12,,1,,,,,,6,,1,,1,58
2012 Fall,English,ENGLISH,English,130A,001,Am Lit: Before 1800,Kathleen Donegan,28247,,7,23,5,17,7,,,1,,,,,1,,,,,61
2012 Fall,English,ENGLISH,English,130C,001,Am Lit: 1865-1900,Mitchell Breitwieser,28250,3,12,13,10,6,3,,,,,,,,5,,1,,3,56
2012 Fall,English,ENGLISH,English,131,001,American Poetry,Geoffrey O'Brien,28253,3,10,14,9,6,5,2,2,,,,,,9,,,,,60
2012 Fall,English,ENGLISH,English,132,001,American Novel,Kenneth Speirs,28255,4,10,24,21,4,4,,,1,,,,,4,,,,,72
2012 Fall,English,ENGLISH,English,135AC,001,Lit Amer Cultures,R Gonzalez,28256,2,24,27,15,14,3,1,1,,,,1,1,13,,4,,2,108
2012 Fall,English,ENGLISH,English,139,001,Cultures Of English,Donna Jones,28259,,5,8,7,3,1,2,,,,,,,,,,,,26
2012 Fall,English,ENGLISH,English,141,001,Modes Of Writing,Melanie Chandra,28262,,27,47,12,3,1,,,,,,,1,2,,,,,93
2012 Fall,English,ENGLISH,English,143A,002,Short Fiction,Carla Serpell,28277,,10,2,,,,,1,,,,,,,,,,1,14
2012 Fall,English,ENGLISH,English,143B,001,Verse,Lyn Hejinian,28280,3,7,5,,,,,,,,,,,,,,,,15
2012 Fall,English,ENGLISH,English,143B,002,Verse,John Shoptaw,28283,,13,3,,,,,,,,,,,,,,,,16
2012 Fall,English,ENGLISH,English,165,001,Special Topics,John Campion,28289,,3,3,3,2,1,,,,,,,,2,,,,,14
2012 Fall,English,ENGLISH,English,165,002,Special Topics,Elizabeth Honig,28292,,9,3,2,2,2,2,,,1,,,1,2,,,,,24
2012 Fall,English,ENGLISH,English,166,001,Special Topics,Johann Heinrich Christoph Bode,28295,6,6,3,4,1,,,3,,,,,,,,,,,23
2012 Fall,English,ENGLISH,English,166,002,Special Topics,Nadia Ellis Russell,28298,,2,3,4,3,,,,,,,,,,,,,2,14
2012 Fall,English,ENGLISH,English,166,003,Special Topics,Philip Gotanda,28301,2,24,,,,,,,,,,,,,,,,,26
2012 Fall,English,ENGLISH,English,166,004,Special Topics,D Miller,28304,1,18,6,3,3,2,,,,,,,1,2,,2,,,38
2012 Fall,English,ENGLISH,English,175,001,Lit And Disability,Georgina Kleege,28310,,17,6,11,4,2,,,,,,,,,,,,1,41
2012 Fall,English,ENGLISH,English,180H,001,Short Story,Vikram Chandra,28316,,15,64,15,7,,,,1,1,,,1,2,,1,,,107
2012 Fall,English,ENGLISH,English,180L,001,Lyric Verse,Joseph Jordan,28318,,18,6,3,1,,,,,,,,,2,,,,1,31
2012 Fall,English,ENGLISH,English,190,001,Research Seminar,Donna Jones,28319,,1,10,7,3,,,,,,,,,,,,,4,25
2012 Fall,English,ENGLISH,English,190,002,Research Seminar,D Miller,28321,2,10,2,4,3,,,,,,,,1,2,,,,1,25
2012 Fall,English,ENGLISH,English,190,003,Research Seminar,Todd Carmody,28322,,10,3,1,3,,,,,,3,,1,,,,,2,23
2012 Fall,English,ENGLISH,English,190,005,Research Seminar,Megan Pugh,28328,1,3,1,2,2,,,,,,,,,,,1,,,10
2012 Fall,English,ENGLISH,English,190,008,Research Seminar,George Starr,28334,,9,8,1,,,,,,,,,,,,1,,5,24
2012 Fall,English,ENGLISH,English,190,009,Research Seminar,Nadia Ellis Russell,28337,,2,8,7,1,1,,,,,,,,,,,,1,20
2012 Fall,English,ENGLISH,English,190,010,Research Seminar,Robert Hass,28340,,8,5,2,2,,,,,,,,,,,,,2,19
2012 Fall,English,ENGLISH,English,190,011,Research Seminar,John Shoptaw,28343,3,3,5,4,1,2,,,,,,,,,,,,,18
2012 Fall,English,ENGLISH,English,190,015,Research Seminar,Justin Eichenlaub,28349,1,6,3,3,1,,,,,,,,,,,,,,14
2012 Fall,English,ENGLISH,English,190,016,Research Seminar,Julia Bader,28351,,9,2,2,,,,,,,,,,1,,,,11,25
2012 Fall,English,ENGLISH,English,190,018,Research Seminar,Zachary Gordon,28355,,11,6,1,1,1,,,,,,,,1,,,,,21
2012 Fall,English,ENGLISH,English,198,012,Directed Group Stdy,Donna Jones,28412,,,,,,,,,,,,,,11,,1,,,12
2012 Fall,English,ENGLISH,English,198,018,Directed Group Stdy,Georgina Kleege,28430,,,,,,,,,,,,,,16,,6,,,22
2012 Fall,English,ENGLISH,English,198,019,Directed Group Stdy,Eric Falci,28432,,,,,,,,,,,,,,159,,2,,,161
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",6,001,Environ Biology,Ignacio Chapela,28974,4,74,22,2,,,,,,,,,,5,,,,6,113
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",C12,001,Int Environ Studies,Garrison Sposito; Robert Hass,28977,2,19,43,13,2,2,1,1,,,,,,9,,,,,92
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",24,003,Freshman Seminar,Philip Spieth,29004,,,,,,,,,,,,,,13,,1,,,14
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",40,001,Insect/Humn Society,Kipling Will,29010,2,23,26,9,12,8,3,1,,,2,1,3,39,,8,,,137
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",44,001,Biological Control,Nicholas Mills,29013,1,17,15,18,8,5,1,1,,,,,,15,,,,1,82
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",50AC,001,Intro Cult/Res Mgt,Kurt Spreyer,29016,5,136,39,26,25,2,,1,,,,,,26,,,,10,270
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",78A,001,Teach Learn Env Sci,Christopher Lever,29049,10,21,1,,,,,1,,,,,,,,,,,33
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",90,001,Intro To Crs Major,Ignacio Chapela,29052,,45,,,,,,,,,,,,,,,,8,53
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",98,004,Directed Group Stdy,David Wood,29064,,,,,,,,,,,,,,14,,,,5,19
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",98,008,Directed Group Stdy,J Gilless; Richard Gibson,29076,,,,,,,,,,,,,,23,,3,,,26
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",98,010,Directed Group Stdy,J Gilless; Richard Gibson,29082,,,,,,,,,,,,,,20,,1,,,21
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",100,001,Environ Prob Solv,Gordon Frankie,29121,11,47,4,3,6,3,1,,1,,,,2,,,1,,2,81
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",102A,001,Resource Ecology,Joe Mcbride,29130,3,11,4,3,,,,,,,,,,,,,,,21
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",102B,001,Nat Res Sampling,Gregory Biging,29136,1,5,4,2,3,,2,,,1,,,,3,,,,,21
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",102BL,001,Sampling Lab,Gregory Biging,29139,1,4,3,2,3,,2,,,1,,,,,,,,,16
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",C103,001,Prin Conserv Biol,Steven Beissinger,29142,,8,5,1,15,4,,3,1,,,,1,,,,,,38
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",106,001,American Wildlife,Reginald Barrett,29157,,7,6,8,11,7,3,3,1,,,,,4,,,,,50
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",108A,001,Trees: Taxonomy,Richard Dodd,29169,1,5,6,1,3,2,1,3,2,,,,,1,,,,,25
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",C115C,001,Fish Ecology,Stephanie Carlson,29186,1,8,10,1,1,5,,,,,,,,,,,,,26
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",117,001,Urban Gard Ecosys,Miguel Altieri,29187,8,20,19,6,4,,3,,,,,,,,,,,6,66
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",118,001,Agroecology,Miguel Altieri,29199,4,17,10,8,4,2,,,2,,1,,,1,,1,,,50
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",119,001,Chemical Ecology,Isao Kubo,29205,2,6,5,8,5,1,,,,,,,,,,,,,27
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",120,001,Soil Characters,Celine Pallud,29208,1,,5,,3,10,1,2,,,,,,4,,1,,,27
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",C129,001,Biometeorology,Dennis Baldocchi,29210,3,3,2,1,3,1,1,1,,1,,,,,,,,,16
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",142,001,Insect Behavior,Neil Tsutsui,29211,3,6,8,,5,1,,,,,,,,2,,1,,,26
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",147,002,Field Entomology,Charles Griswold,29220,,16,,,,,,,,,,,,2,,,,1,19
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",147,003,Field Entomology,Brian Fisher,29223,,17,,,,,,,,,,,,1,,,,,18
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",147,004,Field Entomology,David Kavanaugh,29226,1,13,,,,,,,,,,,,,,,,,14
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",155,001,Nat Res Sociology,Louise Fortmann,29229,1,31,39,27,14,5,2,5,1,1,,,1,10,1,,,,138
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",160AC,001,Am Env/Cultrl Hist,Robert Chester,29250,,8,14,7,14,1,1,3,1,,1,,2,8,,,,,60
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",161,001,Env Phil Ethics,Kendra Klein,29277,,13,37,15,10,1,,,1,,,,1,1,,,,,79
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",162,001,Bioethics Soc,David Winickoff,29292,2,19,19,19,17,15,8,6,2,1,,,,15,,2,,,125
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",168,001,Political Ecology,Nancy Peluso,29316,5,19,13,10,15,5,6,4,3,,,,1,9,,1,,,91
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",169,001,Intnatl Env Politic,Katherine O'Neill,29334,8,38,44,8,1,1,,,,,,,,1,,1,,1,103
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",174,001,Des&Anal Ecol Reser,David Perry De Valpine,29349,,7,11,6,2,,,,,,,,,,5,1,,,32
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",182,001,Forest Oper Mangmt,Robert York,29361,1,10,4,,2,2,,,,,1,,,,,,,,20
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",185,001,Applied Forest Ecol,Kevin O'Hara,29367,,7,1,4,6,,,2,,,,,1,,,1,,,22
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",186,001,Range Management,Peter Hopkinson,29373,1,4,8,3,1,1,1,,,1,,,,1,,,,,21
2012 Fall,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",192,001,Mol Prob Solving,Steven Lindow,29379,4,27,17,15,8,3,,7,4,,2,,,1,,1,,,89
