Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments
2017 Spring,Environ Econ & Policy,ENVECON,Environ Econ & Policy,143,1,Econ Of Innovation,Brian Wright,24386,6,13,11,29,14,11,8,,1,,,,1,6,,2,,,102
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,140,1,General Genetics,Elcin Unal; Henk Roelink; Jasper Rine,18827,5,15,13,8,24,7,9,9,2,,,,,10,,2,,,104
2017 Spring,Public Health,PB HLTH,Public Health,126,1,Health Economics,Brent Fulton; Chloe Balma; Richard Scheffler,32572,4,22,22,23,19,5,1,,1,1,,,,4,,3,,,105
2017 Spring,Political Science,POL SCI,Political Science,116A,1,Topics Pol Theory,David Schraub; Paul Martorelli; Sibbyl Nickerson,32723,7,24,26,21,11,6,,3,2,2,,,2,1,,,,,105
2017 Spring,Letters & Science,L & S,Letters & Science,70C,1,Living On The Edge,Nicholas Sitar; Robert Kayen,32997,4,12,17,6,5,4,2,1,,,,,1,50,,6,,,108
2017 Spring,History,HISTORY,History,106B,1,The Roman Empire,Carlos Norena,32091,,9,40,29,11,4,4,,1,,1,,1,13,,1,,,114
2017 Spring,Public Health,PB HLTH,Public Health,150D,1,Intro Hlth Pol Mgt,Robin Flagg,32576,3,29,29,18,14,9,3,,1,,1,,1,6,,,,,114
2017 Spring,Sociology,SOCIOL,Sociology,101,1,Soc Theory I,Christopher Muller,31752,4,44,31,20,9,4,1,1,1,,1,,,,,1,,,117
2017 Spring,Architecture,VIS STD,Architecture,140,1,Energy & Environ,Gail Brager; Stefano Schiavon,11875,2,13,22,22,27,19,11,9,3,,,,1,1,,,,,130
2017 Spring,Political Economy,POLECON,Political Economy,101,1,Contemp Theo Pol Ec,David Beecher,21523,,11,15,21,30,16,10,7,,,2,,8,14,,4,,,138
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,102A,1,Intro Fin Account,Tiffany Rasmussen,10630,1,36,36,14,12,10,8,3,1,,1,,,16,,,,,138
2017 Spring,Environmental Design,ENV DES,Environmental Design,100,1,The City,Marco Cenzatti,12105,7,44,22,11,22,4,2,2,3,,,,,20,,2,,,139
2017 Spring,International & Area Stds,IAS,International & Area Stds,45,1,Survy World History,Emily Gottreich,16364,,19,27,33,28,18,9,6,1,1,,,1,3,,,,,146
2017 Spring,History,HISTORY,History,100AC,2,Topics Am Cult,Daniel Robert,32194,,13,31,17,11,4,4,1,1,,,,1,66,,2,,,151
2017 Spring,Cognitive Science,COG SCI,Cognitive Science,C126,1,Perception,David Whitney,13793,,17,9,22,18,24,14,20,16,,2,,,8,,2,,,152
2017 Spring,History of Art,HISTART,History of Art,11,1,Intr To Western Art,Darcy Grigsby; Jessica Flores; Matthew Culler; Shivani Sud,15890,10,44,27,13,15,5,,3,1,,,,3,36,,3,,,160
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,196,2,Spec Topics Bus Adm,Rohini Banskota; William Rosenzweig,10756,,89,25,6,3,5,1,1,,,,2,,19,9,2,,,162
2017 Spring,Economics,ECON,Economics,136,1,Financial Economics,Raymond Hawkins,14221,5,55,35,21,20,11,3,,1,,,,1,14,,4,,,170
2017 Spring,Economics,ECON,Economics,138,1,Finan & Behav Econ,Raymond Hawkins,14228,8,57,35,36,14,10,5,2,1,,,,1,7,,,,,176
2017 Spring,Geography,GEOG,Geography,20,1,Globalization,John Stehlin,15445,9,36,23,11,11,6,2,,1,,,,1,74,,4,,,178
2017 Spring,Sociology,SOCIOL,Sociology,102,1,Soc Theory Ii,Cihan Tugal,22759,,62,36,34,27,15,2,4,1,,,1,3,,,2,,,187
2017 Spring,Education,EDUC,Education,182AC,1,Pol Educ Inequality,Lisa Garcia Bedolla,28060,1,71,34,17,27,2,2,9,,,1,,,17,,6,,,187
2017 Spring,Sociology,SOCIOL,Sociology,3AC,1,Prin Soc: Am Cultur,Tiffany Page,22726,,50,28,28,24,11,5,12,3,1,1,,,28,,,,,191
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",15,1,Intro Environ Sci,Allen Goldstein; Mary Firestone,31930,1,43,31,18,18,4,5,5,2,,,,,55,,10,,,192
2017 Spring,Psychology,PSYCH,Psychology,166AC,1,Cultural Psychology,Sara Gorchoff,31257,10,87,43,21,15,3,3,1,1,,,,1,15,,,,,200
2017 Spring,Psychology,PSYCH,Psychology,130,1,Clinical Psychology,Ann Kring,21704,,63,49,18,32,7,,6,3,,2,,1,22,,1,,,204
2017 Spring,Sociology,SOCIOL,Sociology,117,1,Sport As Social Ins,Linus Huang,22785,51,60,35,12,14,8,3,6,3,,,,,23,,1,,,216
2017 Spring,Sociology,SOCIOL,Sociology,5,1,Eval Of Evidence,Daniel Schneider,22727,,72,52,37,36,12,9,8,1,1,,,,1,,2,,,231
2017 Spring,Classics,LATIN,Classics,28,1,Classic Myths,Duncan Macrae,13681,7,59,46,38,19,4,3,2,,,,,3,56,,1,,,238
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,104,1,Sprdsheetmodeling,Andrew Shogan; Yiangos Papanastasiou,10658,1,118,13,31,29,9,4,18,13,,,,,1,,1,,,238
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,106,1,Marketing,Wasim Azhar,10665,10,19,76,54,54,12,2,1,1,1,,,,12,,,,,242
2017 Spring,Chemistry,CHEM,Chemistry,3B,1,Chem Struct React,Colin Gould; Steven Pedersen,10917,2,28,26,41,23,34,15,29,29,,,,20,,,6,,,253
2017 Spring,Media Studies,MEDIAST,Media Studies,101,1,Visual Comm,Josh Jackson,19499,,60,62,56,53,28,15,9,3,,1,1,2,,,,,,290
2017 Spring,Music,MUSIC,Music,29,1,Music Now,Andrew Snyder; Edmund Campion; Ilya Rostovtsev; Ritwik Banerji; Scott Rubin,19568,81,104,44,16,14,3,3,,1,,,,1,24,,1,,,292
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,16B,1,Design Info Dev Ii,Edward Wang; Jiexi Yang; Michel Maharbiz; Murat Arcak; Rachel Zhang,26878,14,59,129,110,45,24,9,3,2,,,,1,2,,,,,398
2017 Spring,Public Policy,PUB POL,Public Policy,C103,1,Wealth And Poverty,Robert Reich,28371,39,96,83,73,57,18,4,,,,,,2,133,1,3,,,509
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,C85,2,Intro Solid Mechncs,Francisco Armero,27523,2,4,1,2,4,,2,1,2,,2,1,1,1,,,,,23
2017 Spring,Mathematics,MATH,Mathematics,185,1,Complex Analysis,Alexander Givental,18272,1,1,4,1,1,3,1,1,3,,4,,2,1,,,,,23
2017 Spring,Mathematics,MATH,Mathematics,115,1,Intro Number Theory,Paul Vojta,18246,3,5,1,4,5,3,3,2,1,,,,1,3,,1,,,32
2017 Spring,Mathematics,MATH,Mathematics,113,2,Abstract Algebra,Khrystyna Serhiyenko,18240,1,8,1,2,2,1,3,6,5,,2,,1,1,,,,,33
2017 Spring,Mathematics,MATH,Mathematics,121B,1,Math Tool Phys Sci,Jason Murphy,18249,3,11,4,1,4,2,1,3,1,,,,1,1,,,,2,34
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,125,2,Performance/History,Jenefer Johnson,31404,2,7,1,2,5,2,1,2,1,,,1,,9,,2,,,35
2017 Spring,Mathematics,MATH,Mathematics,185,2,Complex Analysis,Michael Klass,18273,,5,6,3,2,3,2,3,4,1,1,,5,,,1,,,36
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,C128,1,Feedback Cntrl Sys,Ronald Fearing,26963,3,9,5,6,2,3,1,1,2,,,,1,2,,1,,,36
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,104LF,1,Hist Of Vertebrate,Alan Shabel; Rauri Bowie; Sean Reilly,16484,1,4,4,3,12,4,5,3,1,1,,,,2,,1,,,41
2017 Spring,Mathematics,MATH,Mathematics,126,1,Intro Part Dif Equa,Mihaela Ifrim,32220,,6,6,2,9,3,2,3,,1,1,,2,4,,2,,,41
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,130,1,Cell & Systems,Ashley Thelen; David Drubin; Gloria Brar; Michael Rape,31411,1,6,4,9,11,5,1,1,,,1,,1,3,,1,,,44
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,101B,5,Macroeconomics,Steven Wood,33724,2,4,8,6,7,4,4,3,2,,2,,,2,,2,,,46
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,161,1,Evolution Genetics,Noah Whiteman; Rasmus Nielsen,31496,4,5,8,8,7,4,4,1,2,,1,,,2,1,,,,47
2017 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,112,1,Corrosi (Chem Prop),Thomas Devine; Yifan Jiang,27439,4,4,6,3,1,9,6,6,8,2,3,,1,,,,,,53
2017 Spring,History,HISTORY,History,5,1,Modern Europe,Gloria Yu; Peter Sahlins,16017,,25,7,2,3,1,,1,1,1,1,,1,11,,1,,,55
2017 Spring,Ethnic Studies,NATAMST,Ethnic Studies,21AC,1,Comp Surv Ethnic Gr,Victoria Robinson,14996,3,20,13,2,4,5,1,1,1,,,,1,6,,1,,,58
2017 Spring,Media Studies,MEDIAST,Media Studies,104A,1,Freedom Spech Press,William Turner,19511,3,6,13,4,8,8,1,4,4,1,,,,2,,5,,,59
2017 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,170,1,Hist/Lit Ld Arch,Louise Mozingo,12154,1,5,8,7,18,5,6,4,2,,1,,1,1,,,,,59
2017 Spring,African American Studies,AFRICAM,African American Studies,5B,1,Afam Life & Cul U S,Nikki Jones,12273,4,11,10,3,12,3,1,1,1,,,,1,9,,3,,,59
2017 Spring,Information,INFO,Information,103,1,History Of Info,Geoffrey Nunberg; Paul Duguid,33594,2,6,7,,14,5,6,8,1,,2,,2,4,,3,,,60
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,C85,1,Intro Solid Mechncs,Tony Keaveny,27522,3,5,5,7,8,11,8,4,5,3,1,,2,,,,,,62
2017 Spring,Legal Studies,LEGALST,Legal Studies,138,1,Sup Ct & Pub Pol,Manoj Mate; Melissa Mccall,30863,3,12,8,8,6,8,5,5,4,,1,,2,,,1,,,63
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,165,1,Neurobio Disease,Helen Bateup; Robin Ball; Stephan Lammel,18867,5,11,5,6,9,3,2,6,3,,1,,,7,,6,,,64
2017 Spring,Statistics,STAT,Statistics,152,1,Sampling Surveys,Shobhana Murali Stoyanov,23503,6,10,6,8,13,5,6,3,3,1,,,,3,,2,,,66
2017 Spring,Physics,PHYSICS,Physics,5A,1,Intro Mech And Rel,Matt Pyle,32003,6,7,6,10,10,9,4,1,2,,,,2,7,,3,,,67
2017 Spring,Astronomy,ASTRON,Astronomy,C12,1,The Planets,Gibor Basri; Raymond Jeanloz,30003,6,11,4,1,5,1,1,2,1,,1,,,33,,2,,,68
2017 Spring,Linguistics,LINGUIS,Linguistics,115,1,Phonol And Morphol,Larry Hyman,17795,2,9,18,6,10,4,5,7,3,,2,1,,1,,,,,68
2017 Spring,Sociology,SOCIOL,Sociology,120,1,Econ And Society,Christoph Hermann,22786,1,21,11,11,5,5,3,1,1,2,,,,6,,2,,,69
2017 Spring,Statistics,STAT,Statistics,151A,1,Linear Modelling,Deborah Nolan,23500,5,9,15,13,11,,7,2,1,,3,,1,2,,1,,,70
2017 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,160,1,Nonlin & Dis Optimz,Alper Atamturk; Andres Gomez Escobar,32137,2,6,6,10,7,19,5,5,4,,2,,,4,,1,,,71
2017 Spring,History,HISTORY,History,8B,1,Modern Latin Amer,Sarah Selvidge,16059,,11,24,11,8,3,2,1,4,,3,,1,3,,1,,,72
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,100B,1,"Path, Mech, & Regul",David Savage; Michael Marletta; Roberto Zoncu,18770,1,17,8,7,10,6,6,9,3,,1,,,5,,3,,,76
2017 Spring,Interdisciplinary Studies,ISF,Interdisciplinary Studies,100A,1,Soc Thry Cult Anlys,Rakesh Bhandari,17324,,9,9,8,11,7,7,5,2,1,,,1,13,,4,,,77
2017 Spring,Anthropology,ANTHRO,Anthropology,121AC,1,Amercn Materl Cultr,Kimberly Christensen,31425,11,20,7,10,2,2,2,2,,1,,1,,17,,2,,,77
2017 Spring,Economics,ECON,Economics,C181,1,International Trade,Andres Rodriguez-clare,14276,1,24,5,10,15,7,3,4,5,,1,,3,2,,,,,80
2017 Spring,Sociology,SOCIOL,Sociology,146,1,Immig In Global Per,Edwin Lin,31824,1,15,6,10,23,6,1,2,,,1,,1,11,,3,,,80
2017 Spring,Psychology,PSYCH,Psychology,10,1,Res & Data Anal,Arman Catterson,21591,31,23,8,2,5,3,2,1,3,,2,,1,1,,,,,82
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,120,1,Structural Engrg,Clement Barthes,25989,7,23,15,12,10,5,5,3,1,,1,,1,,,1,,,84
2017 Spring,Statistics,STAT,Statistics,131A,1,Prob Stat Life Sci,Gaston Sanchez Trujillo,23461,5,17,6,5,17,3,6,12,4,,3,,,5,,3,,,86
2017 Spring,American Studies,AMERSTD,American Studies,101,1,Us Cultures In Time,Kathleen Moran,12390,1,8,14,19,14,18,5,2,1,,2,,,4,,5,,,93
2017 Spring,Legal Studies,LEGALST,Legal Studies,154,1,Human Rights,Aniket Kesari; Eric Stover; Julian Nyarko; Kimberly Koenig,30876,2,35,13,10,16,6,2,4,2,,,,2,2,,1,,,95
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,110,1,Water Sys And Soc,Gopal Penny; Jennifer Draut; Kara Nelson,32384,3,21,28,12,11,6,1,2,5,,,,,4,1,1,,,95
2017 Spring,Public Policy,PUB POL,Public Policy,101,1,Intro Pub Pol Anal,Sarah Anzia,28366,1,33,15,22,9,3,3,1,2,,,,1,3,,3,,,96
2017 Spring,Engineering,ENGIN,Engineering,177,1,Adv Progrmmng Mtlab,Michael Frenklach,32815,9,7,23,9,13,23,4,1,3,2,1,,,1,,,,,96
2017 Spring,Social Welfare,SOC WEL,Social Welfare,112,1,Soc Welfare Policy,Genevieve Graaf; Gregory Ratliff; Tina Sacks,29648,4,30,33,13,6,5,1,1,1,1,1,,,,,1,,,97
2017 Spring,Economics,ECON,Economics,131,1,Public Economics,Dario Tortarolo; Emmanuel Saez,14209,4,12,13,15,16,13,7,4,3,2,,,,12,,2,,,103
2017 Spring,Economics,ECON,Economics,133,1,Glob Ineq And Growt,Gabriel Zucman,14216,9,11,14,19,14,13,10,7,1,,3,,2,3,,,,,106
2017 Spring,Statistics,STAT,Statistics,W21,1,Intro Prob Stat Bus,Shobhana Murali Stoyanov,23426,16,23,27,11,7,6,1,1,2,,,,7,3,,3,,,107
2017 Spring,Sociology,SOCIOL,Sociology,133,1,Sociology Of Gender,Jill Bakehorn,22804,3,15,11,17,18,13,8,5,6,,,,4,7,,1,,,108
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,50,1,Immunity Disease,P Beatty,18598,4,18,13,12,14,10,3,5,4,,3,,,18,,4,,,108
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",40,1,Insect/Humn Society,Rodrigo Almeida,32066,12,26,20,4,7,5,2,3,2,,1,,2,26,,,,,110
2017 Spring,Physics,PHYSICS,Physics,105,1,Analytic Mechanics,Matthias Reinsch,20783,3,23,14,15,14,16,7,6,6,,3,,3,,,1,,,111
2017 Spring,Asian American Studies,ASAMST,Asian American Studies,20A,1,Intro Asian Am Hist,Catherine Choy; Iris Lin; Jeffrey Yamashita,13003,2,46,18,11,3,2,1,1,1,,,,2,26,,3,,,116
2017 Spring,Physics,PHYSICS,Physics,7C,1,Scient Engin Phys,Steven Stahler; Zachary Stone,20617,3,17,12,20,25,16,9,10,3,,1,,1,2,,,,,119
2017 Spring,Chemistry,CHEM,Chemistry,120A,1,Physical Chemistry,Arunima Balan; Carlos Mejuto Zaera; Eran Rabani; Joonho Lee; K Whaley; Qinghui Ge,10993,4,4,20,22,33,10,3,10,,,9,,2,1,,1,,,119
2017 Spring,History,HISTORY,History,124B,1,Recent Us From Wwii,Natalie Mendoza Gutierrez,16171,,19,22,17,14,11,1,4,2,1,,,1,37,,3,,,132
2017 Spring,Nutritional Science & Tox,NUSCTX,Nutritional Science & Tox,160,1,Metabolic Diseases,Andreas Stahl; Joseph Napoli; Ronald Krauss,25257,16,36,20,15,14,9,7,6,4,2,,,1,,,3,,,133
2017 Spring,Psychology,PSYCH,Psychology,C143,1,Lang Acquisition,Mahesh Srinivasan,21748,13,19,16,17,17,17,6,8,5,,6,,,10,,1,,,135
2017 Spring,Psychology,PSYCH,Psychology,C126,1,Perception,David Whitney,30999,,8,10,14,15,16,11,19,15,,3,,1,20,,3,,,135
2017 Spring,Architecture,VIS STD,Architecture,170B,1,"Hist, Arch&Urbanism",C Crysler; Giuseppina Forte; Margaret Crawford,11894,18,14,25,23,16,17,13,3,3,,,,2,3,,1,,,138
2017 Spring,Chemical Engineering,CHM ENG,Chemical Engineering,141,1,Chem Eng Thermo,Andrew Crothers; Julie Rorrer; Markita Landry; Peter Dudenas,11570,,17,20,18,25,15,14,15,4,4,2,1,4,,,,,,139
2017 Spring,Peace & Conflict Studies,PACS,Peace & Conflict Studies,10,1,Introd To Pacs,Darren Zook,20068,2,28,34,25,21,1,3,5,,,1,,1,15,,4,,,140
2017 Spring,Computer Science,COMPSCI,Computer Science,10,1,Beauty Joy Computng,Daniel Garcia; Lara McConnaughey; Steven Traversi,26156,17,43,9,7,4,15,7,2,,,1,,1,23,,13,,,142
2017 Spring,Chemical Engineering,CHM ENG,Chemical Engineering,150A,1,"Trans: Fluids, Heat",Alex Albaugh; Edmond Zaia; Kranthi Kiran Mandadapu; Sukanya Sasmal,11579,2,15,17,16,47,17,13,8,5,,2,,2,,,1,,,145
2017 Spring,Physics,PHYSICS,Physics,7B,3,Scient Engin Phys,Illan Halpern; Jonathan Wurtele,20545,8,21,15,23,34,4,16,15,9,,1,,5,1,,,,,152
2017 Spring,History,HISTORY,History,160,1,Mod Internatl Econ,Emmanuel Paul Comte,16195,1,13,28,37,23,14,5,,2,,1,,3,27,,2,,,156
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",114,1,Wildlife Ecology,Justin Brashares,24636,13,20,32,17,13,12,12,3,5,,1,,,24,,5,,,157
2017 Spring,Physics,PHYSICS,Physics,7B,2,Scient Engin Phys,Illan Halpern; Stuart Bale,20544,5,30,7,23,47,,20,28,4,,5,1,1,2,,,,,173
2017 Spring,Physics,PHYSICS,Physics,7A,1,Scient Engin Phys,Matthias Reinsch; Stephen Martis,20474,6,24,14,23,26,23,17,21,15,,4,,2,1,,,,,176
2017 Spring,Statistics,STAT,Statistics,135,1,Concepts Of Stat,Hermann Pitters,23492,18,21,19,19,16,18,19,17,18,,,,10,7,,2,,,184
2017 Spring,Physics,PHYSICS,Physics,7A,3,Scient Engin Phys,Alex Zettl; Stephen Martis,20476,2,44,12,24,45,12,24,20,6,,,,4,5,,3,,,201
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,107,1,Soc & Pol Eth Env,Alan Ross; Alexandria Yuan; Benjamin Fong; Korinna Anderson,10673,4,26,52,61,30,10,3,3,1,,1,,,17,,1,,,209
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,169,1,Evol Medicine,Thomas Carlson,16584,13,58,26,32,38,5,7,24,4,,,,2,4,,1,,,214
2017 Spring,Psychology,PSYCH,Psychology,2,1,Principles Of Psych,Christopher Adalio; Lance Kriegsfeld,21590,14,120,24,14,10,6,3,5,3,3,,1,,18,,,,,221
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,140,1,Bio Human Reprod,Thomas Carlson,16530,16,54,25,30,34,22,6,21,9,,4,,1,7,,,,,229
2017 Spring,Chemistry,CHEM,Chemistry,1A,2,General Chemistry,David Skyrud; Peter Marsden,10819,6,38,45,49,44,25,15,20,7,,,,4,5,,6,,,264
2017 Spring,Political Science,POL SCI,Political Science,1,1,Intro American Pol,Alexander Sahn; Jason Poulos; Joshua Kalla; Paul Pierson; Shad Turney; Thomas Kelly,21077,1,52,42,39,42,15,4,9,,,,1,1,60,,5,,,271
2017 Spring,Chemistry,CHEM,Chemistry,3B,2,Chem Struct React,Colin Gould; Steven Pedersen,10918,4,21,29,29,40,29,18,38,36,,,,23,2,,7,,,276
2017 Spring,Psychology,PSYCH,Psychology,C61,1,"Brain, Mind, Behav",David Presti,21607,6,95,,34,63,9,3,30,15,,4,,4,33,,11,,,307
2017 Spring,Psychology,PSYCH,Psychology,156,1,Human Emotion,Dacher Keltner; Fausto Gonzalez,31268,3,59,37,42,60,15,7,18,8,,,,2,66,,6,,,323
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,C61,1,"Brain, Mind, Behav",David Presti,18605,5,93,,39,55,13,13,52,19,,5,,5,22,,4,,,325
2017 Spring,Statistics,STAT,Statistics,134,1,Concepts Of Prob,Anindita Adhikari,23479,8,57,42,34,27,29,37,36,24,,,,16,20,,7,,,337
2017 Spring,Psychology,PSYCH,Psychology,133,1,Psychology Of Sleep,Darius Parvin; Matthew Walker,31244,66,186,49,20,18,6,1,1,,1,,,1,23,,1,,,373
2017 Spring,Music,MUSIC,Music,26AC,1,American Culture,David O'keefe; John Walsh; Maglyn Bertrand; Melissa Scott; Peter Humphrey; Rachel Colwell; Rebecca Lomnicky; Tamara Roberts,19554,66,119,43,24,15,3,3,3,4,,,,2,94,,7,,,383
2017 Spring,Mathematics,MATH,Mathematics,1B,2,Calculus,Anningzhe Gao; Dong An; Izaak Meckler; James Moody; Luhang Lai; Melissa Sherman-Bennett; Meredith Shea; Nicolai Reshetikhin; Steven Karp; Xinyu Zhao,17930,30,88,52,51,80,40,35,10,8,,,,10,8,,15,,,427
2017 Spring,Chemistry,CHEM,Chemistry,1A,1,General Chemistry,David Skyrud; Peter Marsden,10818,12,66,84,91,79,43,37,34,13,,,,6,6,,8,,,479
2017 Spring,Computer Science,COMPSCI,Computer Science,70,1,Discrete Math&Prob,Satish Rao,26348,27,136,82,173,116,65,38,33,19,,,,21,5,,7,,,722
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,16A,1,Design Info Dev I,Babak Ayazifar; Vladimir Stojanovic,26833,33,157,134,113,131,88,40,34,5,,,,6,5,,8,,,754
2017 Spring,Mathematics,MATH,Mathematics,202B,1,Topology & Analysis,Alan Hammond,18332,1,6,4,1,1,1,1,1,1,,,,1,2,1,1,,,22
2017 Spring,Mathematics,MATH,Mathematics,136,1,Incomplete/Undecid,Ludovic Patey,32225,4,5,1,3,2,1,2,2,,1,3,,1,6,,3,,,34
2017 Spring,Mathematics,MATH,Mathematics,104,1,Intro To Analysis,James Conway,18217,6,,5,3,5,3,2,3,3,2,2,5,4,,,1,,,44
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,126,1,Prob & Random P,Kannan Ramchandran,26956,6,14,6,7,12,3,1,4,2,,1,,1,9,,2,,,68
2017 Spring,Film,FILM,Film,128,1,Documentary,Linda Williams,15173,1,13,9,4,10,5,4,14,3,2,1,,1,4,,,,,71
2017 Spring,Physics,PHYSICS,Physics,110A,1,Electromagnet Optic,Daniel Mckinsey,20789,3,14,13,9,16,10,12,6,3,1,,1,2,1,,,,,91
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,110,1,General Biochem,Evangelina Nogales De La Morena; Kathleen Collins; Michael Botchan; Robert Tjian,18804,4,10,13,17,17,5,8,8,5,,3,,3,2,,1,,,96
2017 Spring,Legal Studies,LEGALST,Legal Studies,100,1,Foundations Legalst,Chase Burton; Gil Rothschild; Jonathan Simon,30842,3,18,10,20,17,8,13,1,2,2,,,2,3,,1,,,100
2017 Spring,Psychology,PSYCH,Psychology,101,1,Res & Data Anal,Arman Catterson,21656,26,25,13,6,9,9,2,4,2,,1,,1,2,,2,,,102
2017 Spring,Psychology,PSYCH,Psychology,W1,1,General Psychology,Angela Johnson; Christopher Gade,21589,,5,3,7,11,7,12,12,9,,2,,1,25,,7,,1,102
2017 Spring,Statistics,STAT,Statistics,153,1,Intro Time Series,Alexander D'amour,23506,,18,15,14,22,8,9,4,2,1,,1,2,7,,4,,,107
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,11,1,Eng Sys & Susta,Arpad Horvath; Carolyn Collins; Elsa Buvik,25945,2,37,18,12,17,10,3,2,2,1,1,,,1,,1,,,107
2017 Spring,Economics,ECON,Economics,101A,1,Econ Theory--Micro,Stefano Dellavigna,14178,5,32,16,19,9,3,7,4,5,,4,,4,7,,2,,,117
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,102B,2,Intro Manager Acct,James Webb,10634,5,20,15,15,16,9,9,8,5,,4,,5,4,,3,,,118
2017 Spring,Development Studies,DEV STD,Development Studies,C10,1,Intro Development,Michael Watts,31108,7,32,23,15,12,3,5,3,1,2,,,4,10,,2,,,119
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,150,1,Molecular Immunol,Ellen Robey; P Beatty; William Sha,18846,3,32,12,15,21,5,3,10,6,,1,,5,8,,2,,,123
2017 Spring,Letters & Science,L & S,Letters & Science,22,1,Sensibility/Science,Aditya Ranganathan; John Campbell; Saul Perlmutter; Tania Lombrozo,17633,2,19,10,9,13,2,1,2,1,,,,2,58,1,4,,,124
2017 Spring,Computer Science,COMPSCI,Computer Science,184,1,Computer Graphics,Austin Le; Benjamin Mildenhall; Kevin Chen; Lingqi Yan; Yi-Ren Ng,26505,3,36,16,18,14,9,2,5,3,1,1,,2,15,,,,,125
2017 Spring,Political Science,POL SCI,Political Science,140L,1,Topics In Comp Pol,George Breslauer,32455,,30,33,14,17,7,6,7,3,7,2,,1,1,,1,,,129
2017 Spring,Biology,BIOLOGY,Biology,1B,2,General Biology,Brett Boltz; George Roderick; Joshua Povich; Lewis Feldman; Michael Nachman,31580,1,6,10,15,28,13,8,19,8,4,8,,7,,,4,,,131
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,C143B,1,Hormones & Behavior,Lance Kriegsfeld,16553,3,50,12,9,11,4,9,6,7,2,,,3,14,,4,,,134
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,161,1,"Circ, Sys & Beh Neu",Daniel Feldman; Hillel Adesnik; Kristin Scott,18860,5,33,20,24,10,6,1,21,6,,3,3,4,,,1,,,137
2017 Spring,Mechanical Engineering,MEC ENG,Mechanical Engineering,40,1,Thermodynamics,CARLOS Fernandez-Pello,27519,6,14,15,23,19,15,22,16,7,3,2,,1,1,,,,,144
2017 Spring,Psychology,PSYCH,Psychology,110,1,Introd Biol Psych,Robin Ball,31297,4,37,20,19,24,9,2,19,4,,2,,1,4,,1,,,146
2017 Spring,Physics,PHYSICS,Physics,7A,2,Scient Engin Phys,Alex Zettl; Stephen Martis,20475,3,34,5,17,36,14,12,15,6,,3,,4,3,,3,,,155
2017 Spring,Political Science,POL SCI,Political Science,124A,1,War!,Claire Tam; Jason Klocek; Melissa Griffith; Ron Hassner,21181,8,57,36,29,16,4,5,,,1,1,1,1,4,,2,,,165
